transaction_id,date,customer_id,product_id,product_name,category,quantity,unit_price,region
T000379,2026-03-26,C044,P013,Phone Stand,Accessories,9,699,South
T000380,2026-03-26,C034,P014,Portable SSD,Storage,1,6499,West
T000381,2026-03-26,C030,P015,Wireless Charger,Electronics,5,1599,Central
T000382,2026-03-27,C173,P001,Wireless Mouse,Accessories,5,1499,East
T000383,2026-03-27,C269,P002,Mechanical Keyboard,Accessories,4,4499,West
T000384,2026-03-27,C184,P003,USB-C Cable,Accessories,12,499,North
T000385,2026-03-27,C082,P004,Laptop Stand,Accessories,8,1899,South
T000386,2026-03-27,C120,P005,Webcam,Electronics,1,3299,West
T000387,2026-03-27,C240,P006,Bluetooth Speaker,Electronics,5,2499,East
T000388,2026-03-27,C004,P007,Power Bank,Electronics,8,1799,Central
T000389,2026-03-27,C247,P008,Wireless Headphones,Audio,5,3999,North
T000390,2026-03-27,C064,P010,HDMI Cable,Accessories,7,899,Central
T000391,2026-03-27,C263,P011,USB Hub,Accessories,7,1299,East
T000392,2026-03-27,C016,P012,Laptop Backpack,Accessories,5,2299,North
T000393,2026-03-27,C273,P013,Phone Stand,Accessories,10,699,South
T000394,2026-03-27,C131,P014,Portable SSD,Storage,2,6499,West
T000395,2026-03-27,C067,P015,Wireless Charger,Electronics,2,1599,Central
T000396,2026-03-28,C033,P001,Wireless Mouse,Accessories,9,1499,East
T000397,2026-03-28,C132,P002,Mechanical Keyboard,Accessories,7,4499,West
T000398,2026-03-28,C084,P003,USB-C Cable,Accessories,16,499,North
T000399,2026-03-28,C041,P004,Laptop Stand,Accessories,6,1899,South
T000400,2026-03-28,C168,P005,Webcam,Electronics,2,3299,West
T000401,2026-03-28,C004,P006,Bluetooth Speaker,Electronics,12,2499,East
T000402,2026-03-28,C084,P007,Power Bank,Electronics,4,1799,Central
T000403,2026-03-28,C099,P008,Wireless Headphones,Audio,6,3999,North
T000404,2026-03-28,C096,P009,Smart Watch,Wearables,2,5999,South
T000405,2026-03-28,C232,P010,HDMI Cable,Accessories,8,899,Central
T000406,2026-03-28,C006,P011,USB Hub,Accessories,9,1299,East
T000407,2026-03-28,C262,P012,Laptop Backpack,Accessories,6,2299,North
T000408,2026-03-28,C297,P013,Phone Stand,Accessories,7,699,South
T000409,2026-03-28,C004,P014,Portable SSD,Storage,1,6499,West
T000410,2026-03-28,C114,P015,Wireless Charger,Electronics,8,1599,Central
T000411,2026-03-29,C179,P001,Wireless Mouse,Accessories,3,1499,East
T000412,2026-03-29,C041,P002,Mechanical Keyboard,Accessories,7,4499,West
T000413,2026-03-29,C094,P003,USB-C Cable,Accessories,13,499,North
T000414,2026-03-29,C047,P004,Laptop Stand,Accessories,3,1899,South
T000415,2026-03-29,C288,P005,Webcam,Electronics,1,3299,West
T000416,2026-03-29,C029,P006,Bluetooth Speaker,Electronics,10,2499,East
T000417,2026-03-29,C179,P007,Power Bank,Electronics,4,1799,Central
T000418,2026-03-29,C105,P008,Wireless Headphones,Audio,3,3999,North
T000419,2026-03-29,C070,P009,Smart Watch,Wearables,4,5999,South
T000420,2026-03-29,C150,P010,HDMI Cable,Accessories,17,899,Central
T000421,2026-03-29,C086,P011,USB Hub,Accessories,5,1299,East
T000422,2026-03-29,C188,P012,Laptop Backpack,Accessories,5,2299,North
T000423,2026-03-29,C123,P013,Phone Stand,Accessories,8,699,South
T000424,2026-03-29,C290,P014,Portable SSD,Storage,2,6499,West
T000425,2026-03-29,C106,P015,Wireless Charger,Electronics,7,1599,Central
T000426,2026-03-30,C099,P001,Wireless Mouse,Accessories,5,1499,East
T000427,2026-03-30,C096,P002,Mechanical Keyboard,Accessories,5,4499,West
T000428,2026-03-30,C258,P003,USB-C Cable,Accessories,8,499,North
T000429,2026-03-30,C152,P004,Laptop Stand,Accessories,4,1899,South
T000430,2026-03-30,C162,P005,Webcam,Electronics,6,3299,West
T000431,2026-03-30,C291,P006,Bluetooth Speaker,Electronics,8,2499,East
T000432,2026-03-30,C185,P007,Power Bank,Electronics,6,1799,Central
T000433,2026-03-30,C035,P008,Wireless Headphones,Audio,6,3999,North
T000434,2026-03-30,C087,P009,Smart Watch,Wearables,1,5999,South
T000435,2026-03-30,C041,P010,HDMI Cable,Accessories,6,899,Central
T000436,2026-03-30,C134,P011,USB Hub,Accessories,5,1299,East
T000437,2026-03-30,C147,P012,Laptop Backpack,Accessories,1,2299,North
T000438,2026-03-30,C116,P013,Phone Stand,Accessories,8,699,South
T000439,2026-03-30,C251,P014,Portable SSD,Storage,2,6499,West
T000440,2026-03-30,C177,P015,Wireless Charger,Electronics,7,1599,Central
T000441,2026-03-31,C016,P001,Wireless Mouse,Accessories,7,1499,East
T000442,2026-03-31,C300,P002,Mechanical Keyboard,Accessories,4,4499,West
T000443,2026-03-31,C218,P003,USB-C Cable,Accessories,17,499,North
T000444,2026-03-31,C047,P004,Laptop Stand,Accessories,4,1899,South
T000445,2026-03-31,C266,P005,Webcam,Electronics,5,3299,West
T000446,2026-03-31,C215,P006,Bluetooth Speaker,Electronics,6,2499,East
T000447,2026-03-31,C123,P007,Power Bank,Electronics,7,1799,Central
T000448,2026-03-31,C069,P008,Wireless Headphones,Audio,6,3999,North
T000449,2026-03-31,C218,P009,Smart Watch,Wearables,1,5999,South
T000450,2026-03-31,C207,P010,HDMI Cable,Accessories,12,899,Central
T000451,2026-03-31,C294,P011,USB Hub,Accessories,9,1299,East
T000452,2026-03-31,C141,P012,Laptop Backpack,Accessories,5,2299,North
T000453,2026-03-31,C103,P013,Phone Stand,Accessories,7,699,South
T000454,2026-03-31,C090,P014,Portable SSD,Storage,1,6499,West
T000455,2026-03-31,C095,P015,Wireless Charger,Electronics,6,1599,Central
T000456,2026-04-01,C248,P001,Wireless Mouse,Accessories,7,1499,East
T000457,2026-04-01,C300,P002,Mechanical Keyboard,Accessories,4,4499,West
T000458,2026-04-01,C121,P003,USB-C Cable,Accessories,15,499,North
T000459,2026-04-01,C125,P004,Laptop Stand,Accessories,6,1899,South
T000460,2026-04-01,C298,P005,Webcam,Electronics,2,3299,West
T000461,2026-04-01,C214,P006,Bluetooth Speaker,Electronics,10,2499,East
T000462,2026-04-01,C233,P007,Power Bank,Electronics,8,1799,Central
T000463,2026-04-01,C278,P008,Wireless Headphones,Audio,2,3999,North
T000464,2026-04-01,C283,P009,Smart Watch,Wearables,3,5999,South
T000465,2026-04-01,C035,P010,HDMI Cable,Accessories,13,899,Central
T000466,2026-04-01,C036,P011,USB Hub,Accessories,2,1299,East
T000467,2026-04-01,C111,P012,Laptop Backpack,Accessories,3,2299,North
T000468,2026-04-01,C109,P013,Phone Stand,Accessories,6,699,South
T000469,2026-04-01,C081,P014,Portable SSD,Storage,2,6499,West
T000470,2026-04-01,C181,P015,Wireless Charger,Electronics,6,1599,Central
T000471,2026-04-02,C129,P001,Wireless Mouse,Accessories,8,1499,East
T000472,2026-04-02,C093,P002,Mechanical Keyboard,Accessories,9,4499,West
T000473,2026-04-02,C282,P003,USB-C Cable,Accessories,12,499,North
T000474,2026-04-02,C231,P004,Laptop Stand,Accessories,3,1899,South
T000475,2026-04-02,C243,P005,Webcam,Electronics,4,3299,West
T000476,2026-04-02,C080,P006,Bluetooth Speaker,Electronics,3,2499,East
T000477,2026-04-02,C160,P007,Power Bank,Electronics,4,1799,Central
T000478,2026-04-02,C117,P008,Wireless Headphones,Audio,6,3999,North
T000479,2026-04-02,C206,P009,Smart Watch,Wearables,4,5999,South
T000480,2026-04-02,C191,P010,HDMI Cable,Accessories,12,899,Central
T000481,2026-04-02,C293,P011,USB Hub,Accessories,8,1299,East
T000482,2026-04-02,C067,P012,Laptop Backpack,Accessories,3,2299,North
T000483,2026-04-02,C012,P013,Phone Stand,Accessories,10,699,South
T000484,2026-04-02,C238,P014,Portable SSD,Storage,3,6499,West
T000485,2026-04-02,C031,P015,Wireless Charger,Electronics,6,1599,Central
T000486,2026-04-03,C260,P001,Wireless Mouse,Accessories,6,1499,East
T000487,2026-04-03,C225,P002,Mechanical Keyboard,Accessories,2,4499,West
T000488,2026-04-03,C055,P003,USB-C Cable,Accessories,17,499,North
T000489,2026-04-03,C196,P004,Laptop Stand,Accessories,6,1899,South
T000490,2026-04-03,C092,P005,Webcam,Electronics,4,3299,West
T000491,2026-04-03,C297,P006,Bluetooth Speaker,Electronics,7,2499,East
T000492,2026-04-03,C095,P007,Power Bank,Electronics,2,1799,Central
T000493,2026-04-03,C216,P008,Wireless Headphones,Audio,3,3999,North
T000494,2026-04-03,C070,P009,Smart Watch,Wearables,1,5999,South
T000495,2026-04-03,C015,P010,HDMI Cable,Accessories,9,899,Central
T000496,2026-04-03,C184,P011,USB Hub,Accessories,3,1299,East
T000497,2026-04-03,C278,P012,Laptop Backpack,Accessories,6,2299,North
T000498,2026-04-03,C009,P013,Phone Stand,Accessories,7,699,South
T000499,2026-04-03,C060,P014,Portable SSD,Storage,5,6499,West
T000500,2026-04-03,C225,P015,Wireless Charger,Electronics,6,1599,Central
T000501,2026-04-04,C010,P001,Wireless Mouse,Accessories,8,1499,East
T000502,2026-04-04,C131,P002,Mechanical Keyboard,Accessories,6,4499,West
T000503,2026-04-04,C036,P003,USB-C Cable,Accessories,17,499,North
T000504,2026-04-04,C248,P004,Laptop Stand,Accessories,7,1899,South
T000505,2026-04-04,C199,P005,Webcam,Electronics,3,3299,West
T000506,2026-04-04,C019,P006,Bluetooth Speaker,Electronics,6,2499,East
T000507,2026-04-04,C225,P007,Power Bank,Electronics,7,1799,Central
T000508,2026-04-04,C218,P008,Wireless Headphones,Audio,8,3999,North
T000509,2026-04-04,C213,P009,Smart Watch,Wearables,4,5999,South
T000510,2026-04-04,C175,P010,HDMI Cable,Accessories,11,899,Central
T000511,2026-04-04,C074,P011,USB Hub,Accessories,9,1299,East
T000512,2026-04-04,C120,P012,Laptop Backpack,Accessories,3,2299,North
T000513,2026-04-04,C226,P013,Phone Stand,Accessories,10,699,South
T000514,2026-04-04,C095,P014,Portable SSD,Storage,2,6499,West
T000515,2026-04-04,C212,P015,Wireless Charger,Electronics,8,1599,Central
T000516,2026-04-05,C250,P001,Wireless Mouse,Accessories,13,1499,East
T000517,2026-04-05,C209,P002,Mechanical Keyboard,Accessories,6,4499,West
T000518,2026-04-05,C085,P003,USB-C Cable,Accessories,11,499,North
T000519,2026-04-05,C065,P004,Laptop Stand,Accessories,9,1899,South
T000520,2026-04-05,C152,P005,Webcam,Electronics,1,3299,West
T000521,2026-04-05,C101,P006,Bluetooth Speaker,Electronics,4,2499,East
T000522,2026-04-05,C126,P007,Power Bank,Electronics,6,1799,Central
T000523,2026-04-05,C230,P008,Wireless Headphones,Audio,1,3999,North
T000524,2026-04-05,C206,P009,Smart Watch,Wearables,4,5999,South
T000525,2026-04-05,C294,P010,HDMI Cable,Accessories,16,899,Central
T000526,2026-04-05,C018,P011,USB Hub,Accessories,3,1299,East
T000527,2026-04-05,C029,P012,Laptop Backpack,Accessories,4,2299,North
T000528,2026-04-05,C239,P013,Phone Stand,Accessories,7,699,South
T000529,2026-04-05,C168,P014,Portable SSD,Storage,3,6499,West
T000530,2026-04-05,C284,P015,Wireless Charger,Electronics,9,1599,Central
T000531,2026-04-06,C266,P001,Wireless Mouse,Accessories,8,1499,East
T000532,2026-04-06,C172,P002,Mechanical Keyboard,Accessories,9,4499,West
T000533,2026-04-06,C159,P003,USB-C Cable,Accessories,10,499,North
T000534,2026-04-06,C062,P004,Laptop Stand,Accessories,5,1899,South
T000535,2026-04-06,C210,P005,Webcam,Electronics,5,3299,West
T000536,2026-04-06,C137,P006,Bluetooth Speaker,Electronics,10,2499,East
T000537,2026-04-06,C084,P007,Power Bank,Electronics,4,1799,Central
T000538,2026-04-06,C180,P008,Wireless Headphones,Audio,2,3999,North
T000539,2026-04-06,C107,P009,Smart Watch,Wearables,6,5999,South
T000540,2026-04-06,C233,P010,HDMI Cable,Accessories,9,899,Central
T000541,2026-04-06,C106,P011,USB Hub,Accessories,7,1299,East
T000542,2026-04-06,C144,P012,Laptop Backpack,Accessories,4,2299,North
T000543,2026-04-06,C004,P013,Phone Stand,Accessories,11,699,South
T000544,2026-04-06,C157,P014,Portable SSD,Storage,3,6499,West
T000545,2026-04-06,C239,P015,Wireless Charger,Electronics,8,1599,Central
T000546,2026-04-07,C079,P001,Wireless Mouse,Accessories,7,1499,East
T000547,2026-04-07,C022,P002,Mechanical Keyboard,Accessories,4,4499,West
T000548,2026-04-07,C277,P003,USB-C Cable,Accessories,10,499,North
T000549,2026-04-07,C188,P004,Laptop Stand,Accessories,3,1899,South
T000550,2026-04-07,C169,P005,Webcam,Electronics,5,3299,West
T000551,2026-04-07,C242,P006,Bluetooth Speaker,Electronics,7,2499,East
T000552,2026-04-07,C003,P007,Power Bank,Electronics,5,1799,Central
T000553,2026-04-07,C120,P008,Wireless Headphones,Audio,4,3999,North
T000554,2026-04-07,C016,P009,Smart Watch,Wearables,4,5999,South
T000555,2026-04-07,C185,P010,HDMI Cable,Accessories,10,899,Central
T000556,2026-04-07,C150,P011,USB Hub,Accessories,5,1299,East
T000557,2026-04-07,C201,P012,Laptop Backpack,Accessories,4,2299,North
T000558,2026-04-07,C217,P013,Phone Stand,Accessories,12,699,South
T000559,2026-04-07,C263,P014,Portable SSD,Storage,1,6499,West
T000560,2026-04-07,C037,P015,Wireless Charger,Electronics,12,1599,Central
T000561,2026-04-08,C231,P001,Wireless Mouse,Accessories,10,1499,East
T000562,2026-04-08,C158,P002,Mechanical Keyboard,Accessories,8,4499,West
T000563,2026-04-08,C274,P003,USB-C Cable,Accessories,18,499,North
T000564,2026-04-08,C088,P004,Laptop Stand,Accessories,6,1899,South
T000565,2026-04-08,C202,P005,Webcam,Electronics,6,3299,West
T000566,2026-04-08,C164,P006,Bluetooth Speaker,Electronics,10,2499,East
T000567,2026-04-08,C218,P007,Power Bank,Electronics,3,1799,Central
T000568,2026-04-08,C290,P008,Wireless Headphones,Audio,4,3999,North
T000569,2026-04-08,C126,P009,Smart Watch,Wearables,3,5999,South
T000570,2026-04-08,C256,P010,HDMI Cable,Accessories,11,899,Central
T000571,2026-04-08,C040,P011,USB Hub,Accessories,5,1299,East
T000572,2026-04-08,C185,P012,Laptop Backpack,Accessories,3,2299,North
T000573,2026-04-08,C048,P013,Phone Stand,Accessories,7,699,South
T000574,2026-04-08,C239,P014,Portable SSD,Storage,2,6499,West
T000575,2026-04-08,C254,P015,Wireless Charger,Electronics,8,1599,Central
T000576,2026-04-09,C259,P001,Wireless Mouse,Accessories,4,1499,East
T000577,2026-04-09,C177,P002,Mechanical Keyboard,Accessories,3,4499,West
T000578,2026-04-09,C176,P003,USB-C Cable,Accessories,16,499,North
T000579,2026-04-09,C297,P004,Laptop Stand,Accessories,5,1899,South
T000580,2026-04-09,C195,P005,Webcam,Electronics,2,3299,West
T000581,2026-04-09,C253,P006,Bluetooth Speaker,Electronics,3,2499,East
T000582,2026-04-09,C216,P007,Power Bank,Electronics,6,1799,Central
T000583,2026-04-09,C262,P008,Wireless Headphones,Audio,5,3999,North
T000584,2026-04-09,C200,P009,Smart Watch,Wearables,5,5999,South
T000585,2026-04-09,C120,P010,HDMI Cable,Accessories,9,899,Central
T000586,2026-04-09,C192,P011,USB Hub,Accessories,7,1299,East
T000587,2026-04-09,C207,P012,Laptop Backpack,Accessories,9,2299,North
T000588,2026-04-09,C199,P013,Phone Stand,Accessories,11,699,South
T000589,2026-04-09,C260,P014,Portable SSD,Storage,2,6499,West
T000590,2026-04-09,C034,P015,Wireless Charger,Electronics,7,1599,Central
T000591,2026-04-10,C143,P001,Wireless Mouse,Accessories,7,1499,East
T000592,2026-04-10,C074,P002,Mechanical Keyboard,Accessories,1,4499,West
T000593,2026-04-10,C016,P003,USB-C Cable,Accessories,14,499,North
T000594,2026-04-10,C063,P004,Laptop Stand,Accessories,6,1899,South
T000595,2026-04-10,C124,P005,Webcam,Electronics,2,3299,West
T000596,2026-04-10,C135,P006,Bluetooth Speaker,Electronics,9,2499,East
T000597,2026-04-10,C004,P007,Power Bank,Electronics,9,1799,Central
T000598,2026-04-10,C049,P008,Wireless Headphones,Audio,4,3999,North
T000599,2026-04-10,C089,P009,Smart Watch,Wearables,3,5999,South
T000600,2026-04-10,C199,P010,HDMI Cable,Accessories,9,899,Central
T000601,2026-04-10,C069,P011,USB Hub,Accessories,7,1299,East
T000602,2026-04-10,C032,P012,Laptop Backpack,Accessories,4,2299,North
T000603,2026-04-10,C213,P013,Phone Stand,Accessories,6,699,South
T000604,2026-04-10,C233,P014,Portable SSD,Storage,4,6499,West
T000605,2026-04-10,C294,P015,Wireless Charger,Electronics,7,1599,Central
T000606,2026-04-11,C070,P001,Wireless Mouse,Accessories,11,1499,East
T000607,2026-04-11,C172,P002,Mechanical Keyboard,Accessories,5,4499,West
T000608,2026-04-11,C212,P003,USB-C Cable,Accessories,19,499,North
T000609,2026-04-11,C089,P004,Laptop Stand,Accessories,5,1899,South
T000610,2026-04-11,C226,P005,Webcam,Electronics,5,3299,West
T000611,2026-04-11,C198,P006,Bluetooth Speaker,Electronics,16,2499,East
T000612,2026-04-11,C278,P007,Power Bank,Electronics,5,1799,Central
T000613,2026-04-11,C050,P008,Wireless Headphones,Audio,7,3999,North
T000614,2026-04-11,C192,P009,Smart Watch,Wearables,4,5999,South
T000615,2026-04-11,C287,P010,HDMI Cable,Accessories,16,899,Central
T000616,2026-04-11,C090,P011,USB Hub,Accessories,11,1299,East
T000617,2026-04-11,C001,P012,Laptop Backpack,Accessories,6,2299,North
T000618,2026-04-11,C137,P013,Phone Stand,Accessories,12,699,South
T000619,2026-04-11,C117,P014,Portable SSD,Storage,1,6499,West
T000620,2026-04-11,C262,P015,Wireless Charger,Electronics,5,1599,Central
T000621,2026-04-12,C232,P001,Wireless Mouse,Accessories,10,1499,East
T000622,2026-04-12,C234,P002,Mechanical Keyboard,Accessories,7,4499,West
T000623,2026-04-12,C151,P003,USB-C Cable,Accessories,17,499,North
T000624,2026-04-12,C010,P004,Laptop Stand,Accessories,6,1899,South
T000625,2026-04-12,C024,P005,Webcam,Electronics,7,3299,West
T000626,2026-04-12,C136,P006,Bluetooth Speaker,Electronics,12,2499,East
T000627,2026-04-12,C207,P007,Power Bank,Electronics,5,1799,Central
T000628,2026-04-12,C159,P008,Wireless Headphones,Audio,2,3999,North
T000629,2026-04-12,C191,P009,Smart Watch,Wearables,1,5999,South
T000630,2026-04-12,C212,P010,HDMI Cable,Accessories,13,899,Central
T000631,2026-04-12,C038,P011,USB Hub,Accessories,10,1299,East
T000632,2026-04-12,C282,P012,Laptop Backpack,Accessories,9,2299,North
T000633,2026-04-12,C186,P013,Phone Stand,Accessories,10,699,South
T000634,2026-04-12,C040,P014,Portable SSD,Storage,4,6499,West
T000635,2026-04-12,C095,P015,Wireless Charger,Electronics,5,1599,Central
T000636,2026-04-13,C143,P001,Wireless Mouse,Accessories,7,1499,East
T000637,2026-04-13,C195,P002,Mechanical Keyboard,Accessories,10,4499,West
T000638,2026-04-13,C144,P003,USB-C Cable,Accessories,15,499,North
T000639,2026-04-13,C088,P004,Laptop Stand,Accessories,2,1899,South
T000640,2026-04-13,C239,P005,Webcam,Electronics,5,3299,West
T000641,2026-04-13,C124,P006,Bluetooth Speaker,Electronics,7,2499,East
T000642,2026-04-13,C057,P007,Power Bank,Electronics,3,1799,Central
T000643,2026-04-13,C049,P008,Wireless Headphones,Audio,6,3999,North
T000644,2026-04-13,C125,P009,Smart Watch,Wearables,2,5999,South
T000645,2026-04-13,C094,P010,HDMI Cable,Accessories,5,899,Central
T000646,2026-04-13,C237,P011,USB Hub,Accessories,12,1299,East
T000647,2026-04-13,C114,P012,Laptop Backpack,Accessories,4,2299,North
T000648,2026-04-13,C138,P013,Phone Stand,Accessories,8,699,South
T000649,2026-04-13,C223,P014,Portable SSD,Storage,1,6499,West
T000650,2026-04-13,C233,P015,Wireless Charger,Electronics,7,1599,Central
T000651,2026-04-14,C092,P001,Wireless Mouse,Accessories,6,1499,East
T000652,2026-04-14,C207,P002,Mechanical Keyboard,Accessories,4,4499,West
T000653,2026-04-14,C041,P003,USB-C Cable,Accessories,10,499,North
T000654,2026-04-14,C295,P004,Laptop Stand,Accessories,3,1899,South
T000655,2026-04-14,C045,P005,Webcam,Electronics,5,3299,West
T000656,2026-04-14,C245,P006,Bluetooth Speaker,Electronics,7,2499,East
T000657,2026-04-14,C037,P007,Power Bank,Electronics,5,1799,Central
T000658,2026-04-14,C059,P008,Wireless Headphones,Audio,3,3999,North
T000659,2026-04-14,C165,P009,Smart Watch,Wearables,3,5999,South
T000660,2026-04-14,C047,P010,HDMI Cable,Accessories,10,899,Central
T000661,2026-04-14,C119,P011,USB Hub,Accessories,10,1299,East
T000662,2026-04-14,C287,P012,Laptop Backpack,Accessories,1,2299,North
T000663,2026-04-14,C289,P013,Phone Stand,Accessories,12,699,South
T000664,2026-04-14,C195,P014,Portable SSD,Storage,5,6499,West
T000665,2026-04-14,C048,P015,Wireless Charger,Electronics,8,1599,Central
T000666,2026-04-15,C135,P001,Wireless Mouse,Accessories,7,1499,East
T000667,2026-04-15,C062,P002,Mechanical Keyboard,Accessories,8,4499,West
T000668,2026-04-15,C216,P003,USB-C Cable,Accessories,15,499,North
T000669,2026-04-15,C039,P004,Laptop Stand,Accessories,5,1899,South
T000670,2026-04-15,C125,P005,Webcam,Electronics,1,3299,West
T000671,2026-04-15,C061,P006,Bluetooth Speaker,Electronics,15,2499,East
T000672,2026-04-15,C188,P007,Power Bank,Electronics,4,1799,Central
